36 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 
-0.5 -0.0306498 -0.0306498 -0.0467732 -0.0467732 -0.0387782 -0.0387782 0.0158069 0.0158069 0.0210869 0.0210869 -0.0206513 -0.0206513
0.5 -0.0306498 -0.0306498 -0.0467732 -0.0467732 -0.0387782 -0.0387782 0.0158069 0.0158069 0.0210869 0.0210869 -0.0206513 -0.0206513
0.5 -0.0467732 -0.0467732 0.0273638 0.0273638 0.0573702 0.0573702 0.195732 0.195732 0.225993 0.225993 0.0210869 0.0210869
1.5 -0.0467732 -0.0467732 0.0273638 0.0273638 0.0573702 0.0573702 0.195732 0.195732 0.225993 0.225993 0.0210869 0.0210869
1.5 -0.0387782 -0.0387782 0.0573702 0.0573702 -0.0971687 -0.0971687 -0.0137756 -0.0137756 0.195732 0.195732 0.0158069 0.0158069
2.5 -0.0387782 -0.0387782 0.0573702 0.0573702 -0.0971687 -0.0971687 -0.0137756 -0.0137756 0.195732 0.195732 0.0158069 0.0158069
2.5 0.0158069 0.0158069 0.195732 0.195732 -0.0137756 -0.0137756 -0.0971687 -0.0971687 0.0573702 0.0573702 -0.0387782 -0.0387782
3.5 0.0158069 0.0158069 0.195732 0.195732 -0.0137756 -0.0137756 -0.0971687 -0.0971687 0.0573702 0.0573702 -0.0387782 -0.0387782
3.5 0.0210869 0.0210869 0.225993 0.225993 0.195732 0.195732 0.0573702 0.0573702 0.0273638 0.0273638 -0.0467732 -0.0467732
4.5 0.0210869 0.0210869 0.225993 0.225993 0.195732 0.195732 0.0573702 0.0573702 0.0273638 0.0273638 -0.0467732 -0.0467732
4.5 -0.0206513 -0.0206513 0.0210869 0.0210869 0.0158069 0.0158069 -0.0387782 -0.0387782 -0.0467732 -0.0467732 -0.0306498 -0.0306498
5.5 -0.0206513 -0.0206513 0.0210869 0.0210869 0.0158069 0.0158069 -0.0387782 -0.0387782 -0.0467732 -0.0467732 -0.0306498 -0.0306498

36 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 
-0.5 0.00301348 0.00301348 0.00022625 0.00022625 -0.000784012 -0.000784012 0.0369853 0.0369853 -0.000463318 -0.000463318 -0.00287596 -0.00287596
0.5 0.00301348 0.00301348 0.00022625 0.00022625 -0.000784012 -0.000784012 0.0369853 0.0369853 -0.000463318 -0.000463318 -0.00287596 -0.00287596
0.5 0.00381497 0.00381497 0.00136657 0.00136657 0.00214927 0.00214927 0.121418 0.121418 -0.225018 -0.225018 -0.000450651 -0.000450651
1.5 0.00381497 0.00381497 0.00136657 0.00136657 0.00214927 0.00214927 0.121418 0.121418 -0.225018 -0.225018 -0.000450651 -0.000450651
1.5 -0.000612178 -0.000612178 0.0039478 0.0039478 0.000334045 0.000334045 1.28625e-05 1.28625e-05 0.121486 0.121486 0.0376905 0.0376905
2.5 -0.000612178 -0.000612178 0.0039478 0.0039478 0.000334045 0.000334045 1.28625e-05 1.28625e-05 0.121486 0.121486 0.0376905 0.0376905
2.5 0.0470341 0.0470341 0.198324 0.198324 0.0654277 0.0654277 0.00125435 0.00125435 0.00171132 0.00171132 0.00393447 0.00393447
3.5 0.0470341 0.0470341 0.198324 0.198324 0.0654277 0.0654277 0.00125435 0.00125435 0.00171132 0.00171132 0.00393447 0.00393447
3.5 0.0468478 0.0468478 0.228038 0.228038 0.198295 0.198295 0.00200065 0.00200065 7.9004e-05 7.9004e-05 0.00173034 0.00173034
4.5 0.0468478 0.0468478 0.228038 0.228038 0.198295 0.198295 0.00200065 0.00200065 7.9004e-05 7.9004e-05 0.00173034 0.00173034
4.5 0.000491378 0.000491378 0.0470575 0.0470575 0.0474599 0.0474599 0.000543752 0.000543752 0.00445891 0.00445891 0.00307225 0.00307225
5.5 0.000491378 0.000491378 0.0470575 0.0470575 0.0474599 0.0474599 0.000543752 0.000543752 0.00445891 0.00445891 0.00307225 0.00307225

36 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 
-0.5 0.0461857 0.0461857 -0.203591 -0.203591 -0.210845 -0.210845 -0.0735941 -0.0735941 0.836965 0.836965 0.330262 0.330262
0.5 0.0461857 0.0461857 -0.203591 -0.203591 -0.210845 -0.210845 -0.0735941 -0.0735941 0.836965 0.836965 0.330262 0.330262
0.5 -0.159629 -0.159629 0.0743605 0.0743605 -0.381041 -0.381041 1.31043 1.31043 -0.853762 -0.853762 0.844352 0.844352
1.5 -0.159629 -0.159629 0.0743605 0.0743605 -0.381041 -0.381041 1.31043 1.31043 -0.853762 -0.853762 0.844352 0.844352
1.5 -0.0865427 -0.0865427 -0.262967 -0.262967 0.264519 0.264519 -0.346306 -0.346306 1.30459 1.30459 -0.0737442 -0.0737442
2.5 -0.0865427 -0.0865427 -0.262967 -0.262967 0.264519 0.264519 -0.346306 -0.346306 1.30459 1.30459 -0.0737442 -0.0737442
2.5 -0.0479829 -0.0479829 0.945539 0.945539 -0.223501 -0.223501 0.275213 0.275213 -0.397274 -0.397274 -0.17987 -0.17987
3.5 -0.0479829 -0.0479829 0.945539 0.945539 -0.223501 -0.223501 0.275213 0.275213 -0.397274 -0.397274 -0.17987 -0.17987
3.5 -0.0825476 -0.0825476 0.918063 0.918063 0.948675 0.948675 -0.269981 -0.269981 0.0735726 0.0735726 -0.207004 -0.207004
4.5 -0.0825476 -0.0825476 0.918063 0.918063 0.948675 0.948675 -0.269981 -0.269981 0.0735726 0.0735726 -0.207004 -0.207004
4.5 -0.0246646 -0.0246646 -0.078737 -0.078737 -0.041939 -0.041939 -0.0815011 -0.0815011 -0.154551 -0.154551 0.0474239 0.0474239
5.5 -0.0246646 -0.0246646 -0.078737 -0.078737 -0.041939 -0.041939 -0.0815011 -0.0815011 -0.154551 -0.154551 0.0474239 0.0474239

