36 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 
-0.5 0.00107566 0.00107566 0.00821805 0.00821805 0.0141011 0.0141011 0.0141011 0.0141011 0.00821805 0.00821805 0.00107566 0.00107566
0.5 0.00107566 0.00107566 0.00821805 0.00821805 0.0141011 0.0141011 0.0141011 0.0141011 0.00821805 0.00821805 0.00107566 0.00107566
0.5 0.00821805 0.00821805 0.0677499 0.0677499 0.117713 0.117713 0.117713 0.117713 0.0677499 0.0677499 0.00821805 0.00821805
1.5 0.00821805 0.00821805 0.0677499 0.0677499 0.117713 0.117713 0.117713 0.117713 0.0677499 0.0677499 0.00821805 0.00821805
1.5 0.0141011 0.0141011 0.117713 0.117713 0.151111 0.151111 0.151111 0.151111 0.117713 0.117713 0.0141011 0.0141011
2.5 0.0141011 0.0141011 0.117713 0.117713 0.151111 0.151111 0.151111 0.151111 0.117713 0.117713 0.0141011 0.0141011
2.5 0.0141011 0.0141011 0.117713 0.117713 0.151111 0.151111 0.151111 0.151111 0.117713 0.117713 0.0141011 0.0141011
3.5 0.0141011 0.0141011 0.117713 0.117713 0.151111 0.151111 0.151111 0.151111 0.117713 0.117713 0.0141011 0.0141011
3.5 0.00821805 0.00821805 0.0677499 0.0677499 0.117713 0.117713 0.117713 0.117713 0.0677499 0.0677499 0.00821805 0.00821805
4.5 0.00821805 0.00821805 0.0677499 0.0677499 0.117713 0.117713 0.117713 0.117713 0.0677499 0.0677499 0.00821805 0.00821805
4.5 0.00107566 0.00107566 0.00821805 0.00821805 0.0141011 0.0141011 0.0141011 0.0141011 0.00821805 0.00821805 0.00107566 0.00107566
5.5 0.00107566 0.00107566 0.00821805 0.00821805 0.0141011 0.0141011 0.0141011 0.0141011 0.00821805 0.00821805 0.00107566 0.00107566

36 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 
-0.5 0.00477023 0.00477023 0.0278441 0.0278441 0.0305639 0.0305639 0.0305639 0.0305639 0.0278441 0.0278441 0.00477023 0.00477023
0.5 0.00477023 0.00477023 0.0278441 0.0278441 0.0305639 0.0305639 0.0305639 0.0305639 0.0278441 0.0278441 0.00477023 0.00477023
0.5 0.0278441 0.0278441 0.085501 0.085501 0.0430276 0.0430276 0.0430276 0.0430276 0.085501 0.085501 0.0278441 0.0278441
1.5 0.0278441 0.0278441 0.085501 0.085501 0.0430276 0.0430276 0.0430276 0.0430276 0.085501 0.085501 0.0278441 0.0278441
1.5 0.0305639 0.0305639 0.0430276 0.0430276 -0.0431423 -0.0431423 -0.0431423 -0.0431423 0.0430276 0.0430276 0.0305639 0.0305639
2.5 0.0305639 0.0305639 0.0430276 0.0430276 -0.0431423 -0.0431423 -0.0431423 -0.0431423 0.0430276 0.0430276 0.0305639 0.0305639
2.5 0.0305639 0.0305639 0.0430276 0.0430276 -0.0431423 -0.0431423 -0.0431423 -0.0431423 0.0430276 0.0430276 0.0305639 0.0305639
3.5 0.0305639 0.0305639 0.0430276 0.0430276 -0.0431423 -0.0431423 -0.0431423 -0.0431423 0.0430276 0.0430276 0.0305639 0.0305639
3.5 0.0278441 0.0278441 0.085501 0.085501 0.0430276 0.0430276 0.0430276 0.0430276 0.085501 0.085501 0.0278441 0.0278441
4.5 0.0278441 0.0278441 0.085501 0.085501 0.0430276 0.0430276 0.0430276 0.0430276 0.085501 0.085501 0.0278441 0.0278441
4.5 0.00477023 0.00477023 0.0278441 0.0278441 0.0305639 0.0305639 0.0305639 0.0305639 0.0278441 0.0278441 0.00477023 0.00477023
5.5 0.00477023 0.00477023 0.0278441 0.0278441 0.0305639 0.0305639 0.0305639 0.0305639 0.0278441 0.0278441 0.00477023 0.00477023

